TransactionID,ICICI_AccountID,TransactionDate,TransactionType,Amount,Description
2595,50,2022-04-17,Payment,1776.58,Distinctio illo quae sed.
2596,50,2023-09-17,Transfer,5258.94,Ipsa commodi odit repudiandae voluptatibus.
2597,50,2024-01-13,Transfer,37358.95,Quae veritatis beatae odit itaque veritatis quam aliquam.
2598,51,2023-10-07,Payment,656.62,Rem ullam deserunt molestias laudantium.
2599,51,2022-11-27,Deposit,3331.1,Nobis sint quas dignissimos neque.
2600,51,2023-10-25,Transfer,22900.21,A deleniti fuga quibusdam repudiandae.
2601,51,2023-10-29,Payment,1775.79,Enim omnis nihil molestias aut.
2602,51,2024-11-13,Withdrawal,7389.17,Maxime hic debitis adipisci quia.
2603,51,2022-05-04,Withdrawal,368.86,Aliquam reprehenderit repellendus maiores repellendus a quidem.
2604,51,2022-12-02,Payment,4266.07,Consequuntur veniam cumque magnam.
2605,51,2023-02-28,Payment,680.44,Sit suscipit neque odio expedita incidunt veniam.
2606,51,2024-06-19,Payment,4953.17,Consectetur error quibusdam.
2607,51,2022-08-29,Withdrawal,8778.75,Dolore facere quisquam doloribus dignissimos inventore.
2608,51,2022-04-09,Transfer,24613.22,Fugit nostrum quis debitis laboriosam suscipit architecto.
2609,51,2022-07-25,Transfer,29873.41,Nulla qui ipsum possimus modi ipsum nihil distinctio.
2610,51,2022-05-04,Deposit,9080.7,Recusandae dolor recusandae veritatis asperiores commodi.
2611,51,2022-05-03,Deposit,5411.87,Magnam magni facilis eligendi dignissimos iste quas.
2612,51,2024-07-05,Withdrawal,7958.3,Est nisi ullam molestiae incidunt sapiente ad.
2613,51,2022-10-30,Transfer,35905.27,Porro non earum quas qui nulla.
2614,51,2024-01-03,Deposit,1425.38,Debitis ducimus nulla earum repudiandae repudiandae harum.
2615,51,2024-07-31,Transfer,2211.49,Voluptatem asperiores ipsam corrupti magnam.
2616,51,2024-07-05,Payment,4154.82,Repellendus enim magnam rerum.
2617,51,2024-08-21,Payment,3410.12,Temporibus cumque corrupti cupiditate.
2618,51,2022-08-17,Transfer,41044.19,Quisquam aspernatur distinctio tempora quibusdam impedit.
2619,51,2024-01-11,Withdrawal,3711.85,Illo dicta minus aliquid odio impedit.
2620,51,2023-08-11,Deposit,3445.94,Assumenda accusantium quo dolore possimus dicta.
2621,51,2022-06-02,Deposit,664.56,Temporibus occaecati sapiente fugiat consectetur quasi earum.
2622,51,2023-08-14,Transfer,5267.9,Officiis voluptatum quasi tempore incidunt.
2623,51,2022-09-27,Deposit,8923.63,Tempora odio mollitia laudantium.
2624,51,2022-10-25,Transfer,15255.37,Esse aut delectus repudiandae quibusdam inventore soluta recusandae.
2625,51,2022-08-18,Payment,871.85,Facilis vel porro deserunt.
2626,51,2022-05-03,Withdrawal,5831.81,Quia placeat totam rem.
2627,51,2022-10-01,Payment,1294.05,Aliquid non eos.
2628,51,2022-11-21,Payment,4268.17,Aliquid corporis aspernatur necessitatibus ipsum earum voluptas.
2629,51,2022-12-31,Transfer,13368.78,Iste atque delectus et repellendus sed deleniti excepturi.
2630,51,2024-03-17,Payment,2183.94,Non rem dolorem dolores nam veritatis voluptate.
2631,51,2022-08-17,Payment,398.33,Earum omnis sit.
2632,51,2023-07-13,Deposit,2116.4,Ullam iure enim quia corporis tenetur.
2633,51,2022-07-24,Transfer,37159.34,Voluptatem aperiam natus sunt quisquam.
2634,51,2023-10-02,Transfer,5645.72,Quod vel exercitationem nisi magni.
2635,51,2023-10-27,Deposit,9393.48,Consequatur aliquam hic.
2636,51,2023-11-10,Payment,4777.15,Voluptatum maiores porro nobis ipsam distinctio.
2637,51,2022-04-01,Withdrawal,783.05,Molestias molestiae consequatur repellendus quas repudiandae.
2638,51,2024-06-15,Payment,2432.59,Sint commodi dolor.
2639,51,2023-07-21,Deposit,3976.64,Dolore repudiandae dignissimos maxime.
2640,51,2022-05-24,Transfer,26171.47,Reprehenderit sit rerum veritatis.
2641,51,2024-03-21,Deposit,8627.77,Quis ab corrupti rerum odit inventore consectetur maiores.
2642,51,2022-11-07,Withdrawal,4112.14,Optio eos illum doloribus quam reprehenderit.
2643,51,2022-03-22,Deposit,7897.46,Dolores quis rerum quasi quas vitae consequatur inventore.
2644,51,2022-11-13,Deposit,1086.23,Velit unde repellendus porro nemo commodi.
2645,51,2023-10-21,Payment,3418.48,Vel corrupti aliquam vitae deleniti tenetur nam doloribus.
2646,52,2024-09-08,Deposit,8032.53,Occaecati itaque facere harum.
2647,52,2024-02-22,Transfer,44022.79,Soluta minus dolorem voluptatem assumenda officiis.
2648,52,2024-03-16,Withdrawal,1192.68,Eaque saepe dolore perspiciatis debitis aspernatur rerum.
2649,52,2024-01-09,Deposit,1231.91,Tenetur dignissimos consectetur vel ipsam adipisci natus.
2650,52,2024-07-16,Transfer,9301.37,Ipsam aspernatur et vero aut quod modi.
2651,52,2024-05-14,Payment,236.55,Deleniti sed quibusdam vitae veritatis quae.
2652,52,2024-06-21,Deposit,6677.07,Libero sequi fugiat aliquid aspernatur.
2653,52,2024-03-14,Deposit,383.42,Aliquid magni deleniti dolor.
2654,52,2024-04-09,Payment,2949.92,Doloremque atque expedita provident.
2655,52,2024-11-20,Payment,4867.6,Est eveniet quisquam mollitia.
2656,52,2024-02-15,Withdrawal,5933.73,Deserunt quae ipsum accusamus animi dolorum.
2657,52,2024-02-01,Transfer,6397.02,Officia explicabo necessitatibus blanditiis.
2658,52,2024-10-06,Payment,283.11,Placeat recusandae nulla.
2659,52,2024-03-20,Payment,702.19,Nesciunt aliquid quam ipsum consectetur ut.
2660,52,2024-07-29,Withdrawal,1414.41,Earum voluptate voluptas asperiores fugit enim.
2661,52,2024-10-09,Withdrawal,1319.37,Molestiae veritatis cupiditate eum explicabo dicta nesciunt expedita.
2662,52,2024-02-07,Transfer,31048.65,Fuga dolor a doloremque dolores beatae ullam.
2663,52,2024-11-03,Withdrawal,2369.69,Repudiandae tenetur quam reprehenderit sit aspernatur.
2664,52,2024-02-20,Payment,1001.64,Aspernatur dicta sint facere debitis.
2665,52,2024-11-16,Deposit,7990.4,Dolorem impedit delectus sunt.
2666,52,2024-04-05,Withdrawal,5214.66,Accusamus sint sint quod ratione accusamus.
2667,52,2024-04-18,Payment,2597.2,Ea ipsum voluptatem quia.
2668,52,2024-10-09,Withdrawal,7681.36,Ut aut ea totam.
2669,52,2024-02-23,Payment,2110.55,Temporibus a deserunt aliquid.
2670,52,2024-09-09,Withdrawal,4544.2,Perferendis aperiam magnam sunt praesentium.
2671,52,2024-10-17,Withdrawal,5998.21,Hic alias vero unde.
2672,52,2024-07-26,Deposit,9874.63,Quaerat id iusto a voluptates harum.
2673,52,2024-06-23,Withdrawal,6502.22,Veniam id numquam commodi fuga odio.
2674,52,2024-01-05,Deposit,7403.41,Commodi temporibus iste vitae nemo odio voluptatem.
2675,52,2024-10-09,Payment,4954.9,Necessitatibus dolores dolorum sapiente soluta sunt perferendis.
2676,52,2024-07-09,Payment,4006.95,Assumenda adipisci magnam consectetur quam odit.
2677,52,2024-08-22,Withdrawal,9419.95,Adipisci voluptate modi maiores labore.
2678,52,2024-03-20,Payment,1133.53,Similique eveniet perferendis excepturi dignissimos quibusdam.
2679,53,2024-11-20,Payment,4067.13,Ex minima beatae quae.
2680,53,2024-05-19,Payment,1415.21,Soluta assumenda quidem.
2681,53,2023-05-05,Deposit,6257.71,Sapiente libero veniam maxime placeat alias commodi.
2682,53,2023-04-25,Deposit,6174.01,Reprehenderit placeat natus inventore quae odio.
2683,53,2024-03-13,Payment,342.69,Natus sequi eum numquam ducimus consectetur illo.
2684,53,2023-04-22,Deposit,1915.76,Voluptatem voluptates quo rerum.
2685,53,2022-10-02,Withdrawal,8948.58,Occaecati nobis beatae iusto.
2686,53,2022-12-04,Deposit,1595.07,Ipsum assumenda ratione excepturi ratione.
2687,53,2023-05-08,Payment,3041.19,Autem maiores numquam soluta.
2688,53,2024-08-02,Payment,1778.32,Dolores cupiditate ad nemo possimus alias minima.
2689,53,2023-05-11,Payment,2231.68,Non ut itaque cupiditate molestiae quasi id.
2690,53,2024-01-20,Payment,2668.88,Aliquam numquam accusantium ea.
2691,53,2024-08-08,Withdrawal,9710.6,Aliquid eius corrupti ducimus.
2692,53,2023-05-09,Transfer,30744.59,Aliquid impedit atque quidem mollitia officiis nobis ex.
2693,53,2023-10-22,Withdrawal,1411.87,Non nesciunt necessitatibus.
2694,53,2024-09-27,Transfer,11904.85,Dicta vitae error optio inventore.
2695,53,2022-10-23,Withdrawal,7525.2,Vel cum vel.
2696,53,2024-07-10,Payment,310.67,Harum nobis ad maxime.
2697,53,2023-10-26,Transfer,13203.38,Natus possimus maxime cumque animi quaerat.
2698,53,2023-01-10,Payment,2694.0,Suscipit distinctio totam nihil sed nisi.
2699,53,2024-10-15,Transfer,649.49,Culpa exercitationem deleniti illum accusamus deserunt aut.
2700,53,2024-09-08,Deposit,1335.83,Eveniet ea sed ut cum quasi.
2701,53,2023-10-04,Transfer,30273.5,Unde alias ratione.
2702,53,2023-12-05,Payment,385.27,Suscipit voluptatibus libero qui dolores.
2703,53,2024-01-24,Withdrawal,5340.51,Aut aut quibusdam repellendus.
2704,53,2022-09-20,Deposit,4522.67,Error repellendus sequi similique odio non.
2705,53,2022-08-30,Transfer,40797.25,Atque fugiat officiis voluptates eius.
2706,53,2023-03-10,Withdrawal,1293.44,Culpa aliquid officia provident dolorem excepturi.
2707,53,2023-08-01,Withdrawal,4675.38,Numquam soluta aperiam dolorum veniam nisi.
2708,53,2023-06-18,Withdrawal,5258.48,Aspernatur dicta placeat animi occaecati at deleniti.
2709,53,2023-08-27,Transfer,644.44,Minima ut ipsum repudiandae vitae voluptatum eius.
2710,53,2024-11-11,Withdrawal,6539.68,Tempora dolorum nostrum optio laboriosam ad harum.
2711,53,2023-01-23,Transfer,8617.58,Veniam repellat repellat nulla.
2712,53,2022-10-21,Withdrawal,1378.85,Molestiae beatae consequatur quisquam itaque non assumenda libero.
2713,53,2023-02-05,Withdrawal,5894.09,Quasi odit laborum.
2714,53,2022-12-08,Deposit,978.38,Enim ab iure velit.
2715,53,2023-09-26,Transfer,22463.09,Animi placeat illum sed dolorem eveniet pariatur.
2716,53,2023-06-12,Transfer,40522.11,Similique eveniet laudantium velit.
2717,53,2024-01-12,Deposit,6310.5,Ipsa harum laudantium quaerat dicta possimus.
2718,53,2024-01-02,Transfer,30776.19,Illum quisquam sequi corrupti quibusdam in eveniet.
2719,53,2023-03-20,Transfer,34191.6,Repellat iure quas ipsam.
2720,53,2023-01-21,Withdrawal,9799.06,Velit mollitia tempora dolores dignissimos repudiandae.
2721,53,2022-11-06,Transfer,39501.81,Quis deserunt minus quam.
2722,53,2023-01-13,Withdrawal,3642.68,Quis rerum incidunt vero.
2723,53,2023-09-11,Deposit,4625.4,Labore hic porro reprehenderit assumenda enim esse voluptas.
2724,53,2024-06-06,Transfer,19328.12,Non totam soluta possimus incidunt voluptates.
2725,53,2024-05-29,Withdrawal,7408.73,Laudantium consequatur dolor impedit.
2726,53,2024-03-03,Deposit,5250.15,Odit quibusdam iusto nulla ducimus ab.
2727,53,2022-09-12,Withdrawal,2802.73,Animi molestiae qui assumenda inventore cumque quo.
2728,53,2023-12-06,Deposit,9265.08,Ab at possimus quod consequatur numquam.
2729,53,2023-09-17,Payment,4024.47,Vitae dolore quos officiis.
2730,53,2024-08-30,Deposit,9870.36,Maiores asperiores consequuntur aspernatur natus.
2731,53,2023-08-04,Withdrawal,9469.49,Labore adipisci eius assumenda maxime.
2732,53,2022-10-23,Deposit,7378.68,Itaque facere at consectetur ab quam totam.
2733,53,2024-09-22,Deposit,7182.77,Libero libero doloremque eveniet nemo quae.
2734,53,2022-09-14,Deposit,5480.04,Ea nisi temporibus repudiandae.
2735,53,2024-10-12,Deposit,957.39,Hic quia dignissimos est.
2736,53,2024-01-10,Payment,1292.78,Officia aspernatur nemo quae beatae sunt.
2737,53,2023-01-17,Deposit,6500.79,Ad rem eos natus distinctio dicta vero.
2738,53,2022-11-06,Payment,4977.88,Ex ipsa neque.
2739,53,2023-03-11,Withdrawal,4667.14,Ab consequatur quia.
2740,53,2022-08-24,Payment,2788.04,Quas saepe amet accusantium odit facere inventore.
2741,53,2022-12-07,Transfer,43347.63,Beatae quidem quam dignissimos tempore eum illo.
2742,53,2024-03-16,Transfer,18615.17,Iusto molestias sapiente nisi.
2743,53,2023-03-16,Deposit,5480.74,Recusandae facere ab optio.
2744,53,2023-05-26,Transfer,41251.64,Aliquam expedita earum officiis maiores totam ut.
2745,53,2023-02-05,Transfer,33203.97,Doloribus exercitationem labore quaerat a.
2746,53,2024-05-04,Withdrawal,5361.72,Minus quae iste nemo voluptatem enim.
2747,53,2022-09-09,Deposit,4114.3,Dicta quia atque voluptatum consequatur.
2748,53,2023-02-28,Deposit,9002.26,Expedita corrupti voluptas error.
2749,53,2023-09-28,Payment,2402.44,Similique tenetur sunt expedita eveniet sapiente molestias.
2750,53,2023-04-22,Withdrawal,2395.83,Repudiandae blanditiis odit cum.
2751,53,2023-10-11,Payment,2447.83,Officia nisi consectetur velit.
2752,53,2023-10-08,Deposit,2041.73,Quo maiores quis corporis harum hic praesentium.
2753,53,2023-11-18,Transfer,29369.15,Repudiandae porro repellat veniam unde perspiciatis veniam.
2754,53,2022-10-19,Deposit,3399.08,Eveniet cupiditate esse sequi quo corrupti quibusdam.
2755,53,2023-03-12,Payment,4109.89,Provident cupiditate eveniet eius nostrum pariatur.
2756,53,2023-01-11,Payment,1281.46,Nam fugiat non eos ex odit.
2757,53,2024-11-02,Deposit,6253.79,Aspernatur ullam repellat laboriosam quis.
2758,53,2024-10-18,Withdrawal,8770.0,Distinctio pariatur laboriosam libero.
2759,53,2023-12-20,Payment,2042.84,Vel maxime asperiores amet ipsa laboriosam unde.
2760,53,2023-01-22,Payment,1591.75,Consequatur distinctio in ullam nobis officia.
2761,54,2024-11-09,Transfer,5693.16,Pariatur nostrum nobis nisi.
2762,54,2024-11-01,Transfer,35148.56,Impedit officiis quod impedit vero alias.
2763,54,2024-10-22,Payment,879.48,Ullam iste provident nostrum omnis sunt.
2764,54,2024-11-06,Withdrawal,5899.75,Eaque consequatur nihil atque doloribus nulla a.
2765,54,2024-10-27,Deposit,4439.34,Vitae facilis voluptas nam sed.
2766,54,2024-10-17,Withdrawal,3832.55,Quisquam facilis eius quos sint sequi.
2767,54,2024-10-17,Withdrawal,4438.38,Autem nihil enim fugit illum.
2768,54,2024-11-19,Transfer,21601.96,Dolorum similique earum mollitia esse animi.
2769,54,2024-10-16,Payment,3528.02,Sit sit atque cum pariatur ipsa.
2770,54,2024-11-07,Transfer,39493.34,Corporis aliquam quam aspernatur itaque.
2771,54,2024-11-18,Deposit,2180.46,Ut laudantium ipsa laboriosam.
2772,54,2024-11-18,Withdrawal,6023.39,Provident ducimus commodi distinctio hic.
2773,54,2024-11-03,Withdrawal,6750.75,Perspiciatis explicabo consequuntur id odio veritatis.
2774,55,2024-09-22,Transfer,9609.8,Libero eos aut omnis repellendus doloribus minus laboriosam.
2775,55,2024-10-12,Withdrawal,4578.97,Voluptas saepe pariatur hic.
2776,55,2024-10-26,Deposit,6309.56,Tempora earum omnis.
2777,55,2024-10-25,Withdrawal,3252.59,Porro mollitia officiis.
2778,55,2024-09-19,Withdrawal,8961.26,Optio facere ipsum.
2779,55,2024-10-06,Deposit,5342.42,Error ducimus porro dolorem consectetur optio.
2780,55,2024-11-13,Transfer,24312.82,Iste pariatur consequatur consequatur facere a.
2781,55,2024-09-11,Deposit,4789.91,Dolore harum dolorum accusamus.
2782,55,2024-10-24,Payment,4028.37,Similique voluptatum ipsa.
2783,55,2024-10-21,Transfer,35330.83,Illo saepe architecto sint suscipit.
2784,55,2024-09-26,Deposit,7848.01,Voluptates neque odit cupiditate nemo ipsum.
2785,55,2024-11-16,Transfer,27463.43,Architecto minima repudiandae repellendus officia reiciendis.
2786,55,2024-10-22,Withdrawal,7675.79,Numquam repellendus libero.
2787,55,2024-09-13,Payment,1959.27,Placeat quibusdam distinctio officiis laboriosam numquam commodi hic.
2788,55,2024-10-08,Withdrawal,3620.69,Delectus ea nam.
2789,55,2024-09-13,Payment,2738.0,Natus eum accusamus provident id repellat vero aliquid.
2790,55,2024-09-26,Deposit,5803.44,Sunt aspernatur minima harum nemo eveniet itaque.
2791,55,2024-10-27,Withdrawal,3900.12,Odit odio recusandae deleniti quaerat quasi.
2792,55,2024-10-09,Transfer,34417.77,Expedita natus incidunt earum.
2793,55,2024-10-05,Transfer,49589.02,Doloribus provident minus officiis amet.
2794,55,2024-09-12,Payment,350.78,Repudiandae sed necessitatibus dicta fugiat impedit repellendus quibusdam.
2795,55,2024-11-08,Withdrawal,8362.37,Impedit deleniti placeat in.
2796,55,2024-09-04,Withdrawal,9424.34,Explicabo reprehenderit voluptatem laboriosam qui.
2797,55,2024-10-25,Deposit,3253.44,Nisi sed officiis assumenda accusamus.
2798,55,2024-10-14,Transfer,5046.77,Eaque sunt illum sunt quo iure architecto.
2799,55,2024-09-05,Deposit,9569.74,Dolore vel voluptas temporibus esse et.
2800,55,2024-11-03,Payment,1814.42,Quia magni nesciunt doloremque maiores nesciunt illo velit.
2801,55,2024-10-21,Transfer,47593.71,Dignissimos perferendis explicabo ullam esse in aliquam repellat.
2802,55,2024-10-26,Withdrawal,3703.71,Nobis eveniet dolorem libero praesentium animi officia.
2803,55,2024-10-12,Payment,3864.7,Eum officia expedita aliquid voluptatibus.
2804,55,2024-10-10,Withdrawal,6268.9,Dolor quidem mollitia est odio.
2805,55,2024-09-22,Payment,846.91,Nisi ipsum facilis ipsa quidem veniam sit.
2806,55,2024-11-08,Deposit,6050.47,Facilis accusamus aspernatur sequi quia illum.
2807,55,2024-10-17,Transfer,21079.94,Delectus omnis animi ipsa magnam dolorem mollitia quam.
2808,55,2024-09-18,Withdrawal,1813.34,Facilis ea temporibus facilis.
2809,55,2024-10-01,Transfer,45796.95,Culpa quo esse magnam voluptatum soluta.
2810,55,2024-10-11,Withdrawal,6206.09,Cupiditate sint officia dolores magnam aut.
2811,55,2024-09-05,Payment,369.36,Maxime in beatae facere numquam illo incidunt.
2812,55,2024-09-09,Payment,1652.05,Nostrum quaerat excepturi pariatur neque tempora consequatur.
2813,55,2024-11-12,Deposit,4242.85,Itaque id animi officia est quaerat deserunt.
2814,55,2024-10-03,Withdrawal,3225.33,Consectetur officiis inventore sit.
2815,55,2024-10-10,Withdrawal,2925.75,Porro sapiente doloremque blanditiis harum neque necessitatibus.
2816,55,2024-09-10,Withdrawal,5989.94,Ut atque facere voluptates fuga distinctio incidunt.
2817,55,2024-10-09,Transfer,21619.5,Voluptatem sunt doloribus nostrum occaecati porro dolore.
2818,55,2024-10-28,Withdrawal,850.64,Nihil ratione unde aliquid debitis officiis iusto.
2819,55,2024-10-25,Transfer,47709.39,Adipisci dolorem sunt ullam natus.
2820,55,2024-10-21,Payment,4127.13,Beatae beatae quis porro optio.
2821,55,2024-11-04,Transfer,7744.14,Corrupti cum quia repellendus laudantium ipsam.
2822,55,2024-09-26,Withdrawal,6786.1,Rerum harum laudantium officia magnam numquam dicta.
2823,55,2024-09-16,Withdrawal,3131.36,Laborum reprehenderit itaque.
2824,55,2024-10-16,Payment,3166.92,Quam nam qui voluptatibus dolores maiores temporibus vitae.
2825,55,2024-10-10,Transfer,23085.04,Iusto accusantium facere reiciendis.
2826,55,2024-11-07,Payment,1569.73,Maiores perspiciatis consequatur mollitia.
2827,55,2024-11-20,Payment,4492.45,Corrupti minima asperiores odio.
2828,55,2024-11-15,Payment,2410.77,Aliquam repudiandae non beatae fuga voluptas doloremque.
2829,55,2024-10-13,Withdrawal,9460.95,Illo dolorem atque voluptas voluptatum debitis.
2830,55,2024-10-19,Payment,3084.6,Enim quibusdam totam unde modi.
2831,55,2024-09-21,Payment,3484.12,Inventore voluptatum asperiores tenetur.
2832,55,2024-11-16,Payment,4994.31,Temporibus explicabo id.
2833,55,2024-11-04,Payment,474.3,Voluptatem explicabo iste est deleniti excepturi.
2834,55,2024-09-16,Withdrawal,4823.45,Architecto quo voluptatibus excepturi voluptates eligendi ipsa ad.
2835,55,2024-11-15,Withdrawal,5278.1,Saepe incidunt asperiores.
2836,55,2024-11-04,Payment,3387.76,Harum vero quibusdam aliquid minus.
2837,55,2024-10-14,Withdrawal,4626.07,Expedita dolorum aspernatur.
2838,55,2024-11-15,Payment,947.88,Repudiandae quae amet atque nemo.
2839,55,2024-10-05,Withdrawal,466.2,Amet atque nihil adipisci.
2840,55,2024-09-12,Withdrawal,9512.18,Alias possimus velit vitae ab modi.
2841,55,2024-10-09,Deposit,5547.64,Suscipit fuga exercitationem doloribus quo similique explicabo.
